pair,publication_date,signal,single_leg,fwd_ret_1w,fwd_ret_2w,fwd_ret_4w,fwd_ret_8w
EUR/USD,2018-01-05,-3.3463726903963917,False,-0.002674102783203125,0.016776680946350098,0.044116854667663574,0.020200252532958984
EUR/USD,2018-01-12,-3.5211120471221244,False,0.019450783729553223,0.035024285316467285,0.021866321563720703,0.026453375816345215
EUR/USD,2018-01-19,-3.4936368710383405,False,0.015573501586914062,0.027340173721313477,0.026698827743530273,0.00726008415222168
EUR/USD,2018-01-26,-3.6084324789679783,False,0.011766672134399414,-0.013157963752746582,-0.006568551063537598,-0.006735682487487793
EUR/USD,2018-02-02,-3.6586546562536046,False,-0.024924635887145996,-0.0006413459777832031,-0.02391660213470459,-0.020716190338134766
EUR/USD,2018-02-09,-3.432627070850263,False,0.024283289909362793,0.006589412689208984,0.004587054252624512,-0.0009163618087768555
EUR/USD,2018-02-16,-3.2146841727959736,False,-0.01769387722015381,-0.023275256156921387,-0.019438743591308594,-0.017389893531799316
EUR/USD,2018-02-23,-3.12451563486355,False,-0.005581378936767578,-0.0020023584365844727,-0.0001671314239501953,0.0018869638442993164
EUR/USD,2018-03-02,-3.2012727723617216,False,0.0035790205001831055,0.003836512565612793,0.0032004117965698242,-0.01612257957458496
EUR/USD,2018-03-09,-3.0308951708534884,False,0.0002574920654296875,0.0018352270126342773,-0.005503416061401367,-0.031737565994262695
EUR/USD,2018-03-16,-3.0882797097490005,False,0.0015777349472045898,-0.0006361007690429688,0.0020488500595092773,-0.03916776180267334
EUR/USD,2018-03-23,-2.953740507722191,False,-0.0022138357162475586,-0.0073386430740356445,0.0020540952682495117,-0.05297505855560303
EUR/USD,2018-03-30,-3.0767286830249923,False,-0.005124807357788086,0.002684950828552246,-0.019322991371154785,-0.05802047252655029
EUR/USD,2018-04-06,-2.9516653565665676,False,0.007809758186340332,0.009392738342285156,-0.026234149932861328,-0.05584275722503662
EUR/USD,2018-04-13,-3.078629883706872,False,0.0015829801559448242,-0.02200794219970703,-0.04121661186218262,-0.053446173667907715
EUR/USD,2018-04-20,-3.1110089036615083,False,-0.023590922355651855,-0.035626888275146484,-0.05502915382385254,-0.07789492607116699
EUR/USD,2018-04-27,-2.8364425165704246,False,-0.012035965919494629,-0.019208669662475586,-0.03869748115539551,-0.05038416385650635
EUR/USD,2018-05-04,-2.6993099822379865,False,-0.007172703742980957,-0.019402265548706055,-0.029608607292175293,-0.042629122734069824
EUR/USD,2018-05-11,-2.6143361589210716,False,-0.012229561805725098,-0.019488811492919922,-0.012229561805725098,-0.022162437438964844
EUR/USD,2018-05-18,-2.502622629451804,False,-0.007259249687194824,-0.010206341743469238,-0.022865772247314453,-0.012934565544128418
EUR/USD,2018-05-25,-2.3062877220658553,False,-0.002947092056274414,0.007259249687194824,-0.01168668270111084,-0.006749510765075684
EUR/USD,2018-06-01,-2.0504622012448634,False,0.010206341743469238,-0.012659430503845215,-0.013020515441894531,-0.0050237178802490234
EUR/USD,2018-06-08,-1.9651887738147837,False,-0.022865772247314453,-0.018945932388305664,-0.009932875633239746,-0.02092266082763672
EUR/USD,2018-06-15,-1.9186874479877514,False,0.003919839859008789,-0.0003610849380493164,0.009931206703186035,-0.004265308380126953
EUR/USD,2018-06-22,-0.7643127994685137,False,-0.0042809247970581055,0.009013056755065918,0.004937171936035156,-0.023438572883605957
EUR/USD,2018-06-29,-0.7180280122774663,False,0.013293981552124023,0.010292291641235352,0.007996797561645508,-0.0019620656967163086
EUR/USD,2018-07-06,-0.7091290373809745,False,-0.003001689910888672,-0.004075884819030762,-0.010989785194396973,-0.003124237060546875
EUR/USD,2018-07-13,-0.5618975864985565,False,-0.0010741949081420898,-0.0022954940795898438,-0.014196515083312988,-0.004581928253173828
EUR/USD,2018-07-20,-0.5012972891360942,False,-0.001221299171447754,-0.006913900375366211,-0.028375744819641113,0.0036656856536865234
EUR/USD,2018-07-27,-0.2728346115495019,False,-0.005692601203918457,-0.011901021003723145,-0.009958863258361816,0.013299345970153809
EUR/USD,2018-08-03,-0.029073025443985823,False,-0.0062084197998046875,-0.021461844444274902,0.007865548133850098,0.005137085914611816
EUR/USD,2018-08-10,0.20198806651165974,False,-0.015253424644470215,0.0019421577453613281,0.00961458683013916,-0.0005840063095092773
EUR/USD,2018-08-17,0.44707810439636103,False,0.017195582389831543,0.029327392578125,0.03204143047332764,0.021905064582824707
EUR/USD,2018-08-24,0.5947303253076671,False,0.012131810188293457,0.007672429084777832,0.023258209228515625,-0.008334159851074219
EUR/USD,2018-08-31,0.6549257355194898,False,-0.004459381103515625,0.0027140378952026367,-0.0027284622192382812,-0.02868044376373291
EUR/USD,2018-09-07,0.4566031825740021,False,0.007173418998718262,0.015585780143737793,-0.010198593139648438,-0.02167809009552002
EUR/USD,2018-09-14,0.48127206486799,False,0.008412361145019531,-0.005442500114440918,-0.01013636589050293,-0.032338857650756836
EUR/USD,2018-09-21,0.7370916853317308,False,-0.01385486125946045,-0.02578437328338623,-0.031592369079589844,-0.045102834701538086
EUR/USD,2018-09-28,0.7042071601515797,False,-0.011929512023925781,-0.004693865776062012,-0.02595198154449463,-0.0234220027923584
EUR/USD,2018-10-05,0.8320516467497693,False,0.0072356462478637695,-0.005807995796203613,-0.011479496955871582,-0.012531757354736328
EUR/USD,2018-10-12,0.9681387573800089,False,-0.013043642044067383,-0.021258115768432617,-0.022202491760253906,-0.021568775177001953
EUR/USD,2018-10-19,1.1164108946179527,False,-0.008214473724365234,-0.005671501159667969,-0.013510465621948242,-0.009636759757995605
EUR/USD,2018-10-26,1.1388826254933524,False,0.0025429725646972656,-0.0009443759918212891,0.0025299787521362305,0.00789940357208252
EUR/USD,2018-11-02,1.2483396921546546,False,-0.0034873485565185547,-0.007838964462280273,-0.001052260398864746,0.002776503562927246
EUR/USD,2018-11-09,1.4527756625516517,False,-0.004351615905761719,0.0034743547439575195,0.0006337165832519531,0.0022662878036499023
EUR/USD,2018-11-16,1.3736416219172416,False,0.007825970649719238,0.006786704063415527,0.0038737058639526367,0.018522977828979492
EUR/USD,2018-11-23,1.4471821691366091,False,-0.001039266586303711,-0.0028406381607055664,0.005369424819946289,-0.001052260398864746
EUR/USD,2018-11-30,1.55548030293439,False,-0.0018013715744018555,-0.0029129981994628906,0.003828763961791992,-0.00792694091796875
EUR/USD,2018-12-07,1.6011577354248012,False,-0.0011116266250610352,0.008210062980651855,0.0016325712203979492,0.007475495338439941
EUR/USD,2018-12-14,1.5466509860099393,False,0.00932168960571289,0.006741762161254883,0.014649271965026855,-0.0024868249893188477
EUR/USD,2018-12-21,1.4185305805239592,False,-0.002579927444458008,-0.006577491760253906,-0.006421685218811035,-0.016150236129760742
EUR/USD,2018-12-27,1.341173940343586,False,-0.004320621490478516,0.0193636417388916,0.0026911497116088867,-0.0014954805374145508
EUR/USD,2019-01-03,1.1906781935536852,False,0.023684263229370117,0.007998228073120117,0.016954421997070312,0.006208300590515137
EUR/USD,2019-01-11,1.17731116661833,False,-0.011749267578125,-0.019663214683532715,-0.017136096954345703,-0.03117954730987549
EUR/USD,2019-01-18,1.1671493949747391,False,-0.007913947105407715,0.005687117576599121,-0.009728550910949707,-0.008425712585449219
EUR/USD,2019-01-25,1.2350045713943385,False,0.013601064682006836,0.0025271177291870117,0.002951502799987793,0.006151437759399414
EUR/USD,2019-02-01,1.1837711161702447,False,-0.011073946952819824,-0.015415668487548828,-0.007604837417602539,-0.02194833755493164
EUR/USD,2019-02-08,1.242338805054168,False,-0.004341721534729004,0.00042438507080078125,-0.014043450355529785,-0.011290311813354492
EUR/USD,2019-02-15,1.514874222133134,False,0.004766106605529785,0.007810831069946289,0.0013028383255004883,-0.0034596920013427734
EUR/USD,2019-02-22,1.6219066925556804,False,0.003044724464416504,-0.014467835426330566,0.003199934959411621,-0.010705709457397461
EUR/USD,2019-03-01,1.541283129499818,False,-0.01751255989074707,-0.006507992744445801,-0.014343500137329102,-0.023661017417907715
EUR/USD,2019-03-08,1.6994254034931764,False,0.01100456714630127,0.017667770385742188,0.002753138542175293,-0.002477407455444336
EUR/USD,2019-03-15,1.7327521583789678,False,0.006663203239440918,-0.0078355073928833,-0.004762530326843262,-0.008629441261291504
EUR/USD,2019-03-22,1.2848117059614317,False,-0.014498710632324219,-0.014914631843566895,-0.013905644416809082,-0.020145177841186523
EUR/USD,2019-03-29,1.2779881324221005,False,-0.0004159212112426758,0.003072977066040039,-0.009317517280578613,-0.004546761512756348
EUR/USD,2019-04-05,1.6790964824667336,False,0.003488898277282715,0.0010089874267578125,-0.005230545997619629,-0.009471774101257324
EUR/USD,2019-04-12,1.7321186880768322,False,-0.0024799108505249023,-0.012390494346618652,-0.003866910934448242,0.0015746355056762695
EUR/USD,2019-04-19,1.6417938870947455,False,-0.00991058349609375,-0.006239533424377441,-0.006239533424377441,0.004448890686035156
EUR/USD,2019-04-26,1.7048318186532216,False,0.0036710500717163086,0.00852358341217041,0.004770755767822266,0.015875697135925293
EUR/USD,2019-05-03,1.696890419314849,False,0.0048525333404541016,0.0,-0.004241228103637695,0.019938230514526367
EUR/USD,2019-05-10,1.6485102975354708,False,-0.0048525333404541016,-0.0037528276443481445,0.005441546440124512,0.00637054443359375
EUR/USD,2019-05-17,1.4248468974169288,False,0.001099705696105957,-0.004241228103637695,0.010688424110412598,0.007883191108703613
EUR/USD,2019-05-24,1.480628728284751,False,-0.005340933799743652,0.009194374084472656,0.011104941368103027,0.007695913314819336
EUR/USD,2019-05-31,1.468939509288624,False,0.014535307884216309,0.014929652214050293,0.024179458618164062,0.0015012025833129883
EUR/USD,2019-06-07,1.2736510511058683,False,0.0003943443298339844,0.001910567283630371,0.0009289979934692383,-0.019764065742492676
EUR/USD,2019-06-14,1.1390189339921069,False,0.0015162229537963867,0.00924980640411377,-0.0028052330017089844,-0.009325981140136719
EUR/USD,2019-06-21,0.9649439502492434,False,0.007733583450317383,-0.0009815692901611328,-0.0034090280532836914,-0.018202543258666992
EUR/USD,2019-06-28,0.690063123742455,False,-0.008715152740478516,-0.012055039405822754,-0.022678256034851074,-0.02889251708984375
EUR/USD,2019-07-05,0.40544917314415424,False,-0.0033398866653442383,-0.0024274587631225586,-0.020693063735961914,-0.022384285926818848
EUR/USD,2019-07-12,0.6944995654822165,False,0.0009124279022216797,-0.01062321662902832,-0.006520748138427734,-0.02160811424255371
EUR/USD,2019-07-19,0.6582759590719189,False,-0.01153564453125,-0.018265604972839355,-0.0147935152053833,-0.020323872566223145
EUR/USD,2019-07-26,0.847554702340878,False,-0.0067299604415893555,0.004102468490600586,-0.006214261054992676,-0.009765625
EUR/USD,2019-08-02,1.0875906396008195,False,0.010832428932189941,0.0034720897674560547,-0.0016912221908569336,-0.015610575675964355
EUR/USD,2019-08-09,1.023541443965577,False,-0.007360339164733887,-0.010316729545593262,-0.015087366104125977,-0.021180152893066406
EUR/USD,2019-08-16,0.979429865105713,False,-0.002956390380859375,-0.005163311958312988,-0.005530357360839844,-0.010254740715026855
EUR/USD,2019-08-23,0.8570834678401984,False,-0.0022069215774536133,-0.004770636558532715,-0.0035513639450073242,0.00431668758392334
EUR/USD,2019-08-30,0.8874196203014957,False,-0.0025637149810791016,-0.00036704540252685547,-0.013919353485107422,0.0042008161544799805
EUR/USD,2019-09-06,1.107591936559809,False,0.002196669578552246,0.0012192726135253906,-0.00609278678894043,0.012079238891601562
EUR/USD,2019-09-13,1.13019083633234,False,-0.0009773969650268555,-0.013552308082580566,-0.004724383354187012,-0.0038579702377319336
EUR/USD,2019-09-20,1.8512762503313862,False,-0.012574911117553711,-0.00731205940246582,0.007868051528930664,-0.002800464630126953
EUR/USD,2019-09-27,1.7549156953241414,False,0.005262851715087891,0.008827924728393555,0.018120169639587402,0.014310956001281738
EUR/USD,2019-10-04,1.864937197614971,False,0.003565073013305664,0.015180110931396484,0.018172025680541992,0.0036379098892211914
EUR/USD,2019-10-11,1.817303348062185,False,0.01161503791809082,0.009292244911193848,0.0008664131164550781,0.009440183639526367
EUR/USD,2019-10-18,1.7210152786460544,False,-0.0023227930068969727,0.002991914749145508,-0.010668516159057617,0.005887389183044434
EUR/USD,2019-10-25,1.1061447126506585,False,0.0053147077560424805,-0.00842583179473877,-0.003809213638305664,0.0021990537643432617
EUR/USD,2019-11-01,1.0704004666659148,False,-0.01374053955078125,-0.013660430908203125,-0.0145341157913208,-0.005598306655883789
EUR/USD,2019-11-08,1.1248466369991286,False,8.0108642578125e-05,0.0046166181564331055,0.008573770523071289,0.015174031257629395
EUR/USD,2019-11-15,1.0732800378805385,False,0.0045365095138549805,-0.0008736848831176758,0.01655590534210205,0.009061336517333984
EUR/USD,2019-11-22,0.987686606522448,False,-0.005410194396972656,0.003957152366638184,0.006008267402648926,0.00737154483795166
EUR/USD,2019-11-29,0.9686263995785357,False,0.00936734676361084,0.017429590225219727,0.008935809135437012,0.004345893859863281
EUR/USD,2019-12-06,1.071733915654483,False,0.008062243461608887,0.002051115036010742,0.0066002607345581055,-0.007630705833435059
EUR/USD,2019-12-13,0.9815306231105885,False,-0.0060111284255981445,-0.008493781089782715,-0.007494568824768066,-0.02030813694000244
EUR/USD,2019-12-20,0.3894925975330348,False,-0.0024826526641845703,0.004549145698547363,0.0013632774353027344,-0.027995944023132324
EUR/USD,2019-12-27,0.5766544428960871,False,0.007031798362731934,0.0009992122650146484,-0.0045899152755737305,-0.03131210803985596
EUR/USD,2020-01-03,0.5382228122121273,False,-0.006032586097717285,-0.003185868263244629,-0.014230966567993164,-0.01742088794708252
EUR/USD,2020-01-10,0.4092280378603684,False,0.0028467178344726562,-0.005589127540588379,-0.012813568115234375,0.011273741722106934
EUR/USD,2020-01-17,0.29338261732758675,False,-0.008435845375061035,-0.011045098304748535,-0.02935922145843506,0.004535317420959473
EUR/USD,2020-01-24,0.2703093714788155,False,-0.0026092529296875,-0.007224440574645996,-0.026722192764282227,-0.03978753089904785
EUR/USD,2020-01-31,0.6316367884117493,False,-0.004615187644958496,-0.018314123153686523,-0.0031899213790893555,0.0019130706787109375
EUR/USD,2020-02-07,0.8854753013594545,False,-0.013698935508728027,-0.01949775218963623,0.02408730983734131,-0.013557672500610352
EUR/USD,2020-02-14,1.1615376103404622,False,-0.005798816680908203,0.015124201774597168,0.03389453887939453,0.008142232894897461
EUR/USD,2020-02-21,1.5189900670789847,False,0.02092301845550537,0.04358506202697754,-0.013065338134765625,0.007047295570373535
EUR/USD,2020-02-28,1.851569348913705,False,0.022662043571472168,0.018770337104797363,0.005102992057800293,-0.022020578384399414
EUR/USD,2020-03-06,1.358505539401721,False,-0.0038917064666748047,-0.056650400161743164,-0.03764498233795166,-0.02783799171447754
EUR/USD,2020-03-13,-0.17389163642713124,False,-0.05275869369506836,-0.01366734504699707,-0.02575230598449707,-0.03477609157562256
EUR/USD,2020-03-20,-1.051691769231545,False,0.03909134864807129,0.019005417823791504,0.02011263370513916,0.014961004257202148
EUR/USD,2020-03-27,-1.0707640548135922,False,-0.020085930824279785,-0.0120849609375,-0.027123570442199707,-0.009535551071166992
EUR/USD,2020-04-03,-1.1211515618259686,False,0.008000969886779785,0.0011072158813476562,0.009806990623474121,0.0231705904006958
EUR/USD,2020-04-10,-1.1096977669770296,False,-0.006893754005432129,-0.015038609504699707,-0.009023785591125488,0.0410459041595459
EUR/USD,2020-04-17,-1.156064603959862,False,-0.008144855499267578,0.008699774742126465,-0.005151629447937012,0.04296112060546875
EUR/USD,2020-04-24,-1.126335793130947,False,0.016844630241394043,0.006014823913574219,0.017588019371032715,0.04339778423309326
EUR/USD,2020-05-01,-0.9844518651759337,False,-0.010829806327819824,-0.013851404190063477,0.01336359977722168,0.027661561965942383
EUR/USD,2020-05-08,-0.9071304589024008,False,-0.0030215978622436523,0.011573195457458496,0.05006968975067139,0.04006779193878174
EUR/USD,2020-05-15,-0.9167323142406839,False,0.014594793319702148,0.027215003967285156,0.04811275005340576,0.04809999465942383
EUR/USD,2020-05-22,-0.7858994488570501,False,0.012620210647583008,0.03849649429321289,0.025809764862060547,0.04392135143280029
EUR/USD,2020-05-29,-0.9753346293686589,False,0.025876283645629883,0.020897746086120605,0.014297962188720703,0.05169796943664551
EUR/USD,2020-06-05,-1.465160858089603,False,-0.004978537559509277,-0.012686729431152344,-0.010001897811889648,0.053438663482666016
EUR/USD,2020-06-12,-1.8628882182181616,False,-0.007708191871643066,-0.006599783897399902,-1.2755393981933594e-05,0.058840155601501465
EUR/USD,2020-06-19,-2.7557350391356668,False,0.001108407974243164,0.0026848316192626953,0.018111586570739746,0.06055581569671631
EUR/USD,2020-06-26,-2.7478911427649773,False,0.0015764236450195312,0.006587028503417969,0.037400007247924805,0.06515800952911377
EUR/USD,2020-07-03,-2.4714885190609737,False,0.0050106048583984375,0.01542675495147705,0.06344056129455566,0.05817830562591553
EUR/USD,2020-07-10,-2.5149851879518197,False,0.010416150093078613,0.030812978744506836,0.0588529109954834,0.05518293380737305
EUR/USD,2020-07-17,-2.5998223142151096,False,0.020396828651428223,0.04801380634307861,0.04244422912597656,0.04322683811187744
EUR/USD,2020-07-24,-2.8099248020599505,False,0.02761697769165039,0.028039932250976562,0.027758002281188965,0.025211572647094727
EUR/USD,2020-07-31,-3.240742007082532,False,0.0004229545593261719,-0.005569577217102051,-0.005262255668640137,-0.019901156425476074
EUR/USD,2020-08-07,-3.4733991656251604,False,-0.005992531776428223,-0.00028192996978759766,-0.0036699771881103516,-0.013153791427612305
EUR/USD,2020-08-14,-3.7629913614125146,False,0.005710601806640625,0.00030732154846191406,0.0007826089859008789,-0.0049555301666259766
EUR/USD,2020-08-21,-3.646045758629218,False,-0.005403280258178711,-0.003388047218322754,-0.0025464296340942383,-0.016653060913085938
EUR/USD,2020-08-28,-3.787522102351007,False,0.002015233039855957,0.00047528743743896484,-0.014638900756835938,-0.00046074390411376953
EUR/USD,2020-09-04,-3.5171920912228045,False,-0.0015399456024169922,0.0008416175842285156,-0.009483814239501953,-0.01610887050628662
EUR/USD,2020-09-11,-3.421492877660495,False,0.002381563186645508,-0.015114188194274902,-0.0057381391525268555,-0.0006847381591796875
EUR/USD,2020-09-18,-3.34202814941154,False,-0.01749575138092041,-0.010325431823730469,-0.0141066312789917,-0.004480719566345215
EUR/USD,2020-09-25,-3.505587759026478,False,0.007170319557189941,0.009376049041748047,0.014178156852722168,0.01932346820831299
EUR/USD,2020-10-02,-3.2269645522257835,False,0.0022057294845581055,-0.0037811994552612305,-0.006625056266784668,0.0171051025390625
EUR/USD,2020-10-09,-2.903611518941839,False,-0.005986928939819336,0.004802107810974121,0.005053400993347168,0.03786468505859375
EUR/USD,2020-10-16,-2.6158404517341936,False,0.010789036750793457,-0.0028438568115234375,0.009625911712646484,0.0437159538269043
EUR/USD,2020-10-23,-2.704190052650106,False,-0.013632893562316895,0.0002512931823730469,0.00514531135559082,0.04476916790008545
EUR/USD,2020-10-30,-2.552788817934312,False,0.013884186744689941,0.012469768524169922,0.023730158805847168,0.05060243606567383
EUR/USD,2020-11-06,-2.258459196998407,False,-0.0014144182205200195,0.0048940181732177734,0.03281128406524658,0.03627312183380127
EUR/USD,2020-11-13,-2.314982281329012,False,0.006308436393737793,0.011260390281677246,0.03409004211425781,0.04680514335632324
EUR/USD,2020-11-20,-2.291241978308748,False,0.004951953887939453,0.02791726589202881,0.03962385654449463,0.028478145599365234
EUR/USD,2020-11-27,-2.4496093720099914,False,0.022965312004089355,0.022829651832580566,0.02687227725982666,0.025029659271240234
EUR/USD,2020-12-04,-2.4863255714207724,False,-0.00013566017150878906,0.01170659065246582,0.0034618377685546875,-0.002561330795288086
EUR/USD,2020-12-11,-2.8662400562264807,False,0.01184225082397461,0.004042625427246094,0.01271510124206543,-0.017756223678588867
EUR/USD,2020-12-18,-3.1541743372681736,False,-0.007799625396728516,-0.008244752883911133,-0.011145710945129395,-0.01312100887298584
EUR/USD,2020-12-24,-3.1926374286869086,False,0.01084911823272705,0.01497030258178711,-0.007577419281005859,-0.014340043067932129
EUR/USD,2021-01-01,-3.137401600553723,False,0.009117603302001953,-0.0029009580612182617,-0.0060231685638427734,-0.001984834671020508
EUR/USD,2021-01-08,-3.1375042617350637,False,-0.012018561363220215,-0.010515093803405762,-0.030471324920654297,-0.03037095069885254
EUR/USD,2021-01-15,-3.1873867768497144,False,0.0015034675598144531,-0.0031222105026245117,-0.0019752979278564453,-0.01651632785797119
EUR/USD,2021-01-22,-3.2696370347431776,False,-0.004625678062438965,-0.019956231117248535,-0.007439613342285156,-0.024805307388305664
EUR/USD,2021-01-29,-3.298620575251329,False,-0.01533055305480957,0.0011469125747680664,0.004038333892822266,-0.03434157371520996
EUR/USD,2021-02-05,-2.9959377389888022,False,0.016477465629577637,0.012516617774963379,0.00010037422180175781,-0.01867818832397461
EUR/USD,2021-02-12,-2.9559602393235354,False,-0.003960847854614258,0.0028914213180541992,-0.014541029930114746,-0.02158212661743164
EUR/USD,2021-02-19,-2.9593336923357794,False,0.006852269172668457,-0.012416243553161621,-0.017365694046020508,-0.012015104293823242
EUR/USD,2021-02-26,-2.901708635955411,False,-0.019268512725830078,-0.017432451248168945,-0.03837990760803223,-0.014566659927368164
EUR/USD,2021-03-05,-2.5471767213011045,False,0.0018360614776611328,-0.004949450492858887,-0.018778562545776367,0.015935659408569336
EUR/USD,2021-03-12,-2.2243616898033234,False,-0.0067855119705200195,-0.02094745635986328,-0.0070410966873168945,0.008245348930358887
EUR/USD,2021-03-19,-1.2629793194129082,False,-0.014161944389343262,-0.01382911205291748,0.005350589752197266,0.015905380249023438
EUR/USD,2021-03-26,-1.333227848159915,False,0.00033283233642578125,0.013906359672546387,0.023813247680664062,0.0448765754699707
EUR/USD,2021-04-02,-1.1187430361190414,False,0.013573527336120605,0.019179701805114746,0.0347142219543457,0.04132390022277832
EUR/USD,2021-04-09,-1.1385455550227512,False,0.005606174468994141,0.009906888008117676,0.015286445617675781,0.021732211112976074
EUR/USD,2021-04-16,-1.0572574293388572,False,0.004300713539123535,0.015534520149230957,0.010554790496826172,0.020081162452697754
EUR/USD,2021-04-23,-1.3544699583348074,False,0.011233806610107422,0.0053795576095581055,0.02106332778930664,-0.010133981704711914
EUR/USD,2021-04-30,-1.4079534469672246,False,-0.005854249000549316,-0.004979729652404785,0.006609678268432617,-0.01967644691467285
EUR/USD,2021-05-07,-1.4947071939103405,False,0.0008745193481445312,0.015683770179748535,0.006445765495300293,-0.022231340408325195
EUR/USD,2021-05-14,-1.5739210434640976,False,0.014809250831604004,0.011589407920837402,0.009526371955871582,-0.022929072380065918
EUR/USD,2021-05-21,-1.6233977761401746,False,-0.0032198429107666016,-0.009238004684448242,-0.031197309494018555,-0.04135727882385254
EUR/USD,2021-05-28,-1.6600328668857995,False,-0.006018161773681641,-0.0020630359649658203,-0.02628612518310547,-0.042044997215270996
EUR/USD,2021-06-04,-1.7028556974280433,False,0.00395512580871582,-0.021959304809570312,-0.02867710590362549,-0.024001002311706543
EUR/USD,2021-06-11,-1.746937430291237,False,-0.025914430618286133,-0.02422308921813965,-0.0324554443359375,-0.03368377685546875
EUR/USD,2021-06-18,-2.0790990742448456,False,0.0016913414001464844,-0.006717801094055176,-0.010159969329833984,-0.0177152156829834
EUR/USD,2021-06-25,-1.6516143832103842,False,-0.00840914249420166,-0.008232355117797852,-0.015758872032165527,-0.025373220443725586
EUR/USD,2021-07-02,-1.6136585249464321,False,0.0001767873764038086,-0.0034421682357788086,0.004676103591918945,-0.00898289680480957
EUR/USD,2021-07-09,-1.0378005115029851,False,-0.003618955612182617,-0.007526516914367676,-0.00122833251953125,0.002848029136657715
EUR/USD,2021-07-16,-0.635151640509825,False,-0.003907561302185059,0.008118271827697754,-0.007555246353149414,0.001410841941833496
EUR/USD,2021-07-23,-0.42906265119814707,False,0.012025833129882812,0.006298184394836426,-0.009614348411560059,-0.00052642822265625
EUR/USD,2021-07-30,-0.0914261179880923,False,-0.005727648735046387,-0.015673518180847168,-0.013659000396728516,-0.015273809432983398
EUR/USD,2021-08-06,0.05131488154835698,False,-0.009945869445800781,-0.015912532806396484,0.004076361656188965,-0.02612447738647461
EUR/USD,2021-08-13,0.12858100407182194,False,-0.005966663360595703,0.0020145177841186523,0.00896608829498291,-0.017650365829467773
EUR/USD,2021-08-20,-0.11868121983478552,False,0.007981181144714355,0.01998889446258545,0.009087920188903809,-0.008507966995239258
EUR/USD,2021-08-27,0.3054814767709257,False,0.012007713317871094,0.006951570510864258,-0.0016148090362548828,-0.013106822967529297
EUR/USD,2021-09-03,0.4801963654670811,False,-0.005056142807006836,-0.01090097427368164,-0.030200839042663574,-0.019287586212158203
EUR/USD,2021-09-10,0.3656532859275313,False,-0.005844831466674805,-0.00856637954711914,-0.026616454124450684,-0.027057290077209473
EUR/USD,2021-09-17,0.5243335292818744,False,-0.002721548080444336,-0.019299864768981934,-0.017595887184143066,-0.03166556358337402
EUR/USD,2021-09-24,0.7469133131033726,False,-0.016578316688537598,-0.018050074577331543,-0.011492013931274414,-0.03718435764312744
EUR/USD,2021-10-01,0.9537153488103782,False,-0.0014717578887939453,0.0017039775848388672,0.010913252830505371,-0.036484479904174805
EUR/USD,2021-10-08,1.5351070161582292,False,0.0031757354736328125,0.006558060646057129,-0.00044083595275878906,-0.025355219841003418
EUR/USD,2021-10-15,1.678677889895284,False,0.0033823251724243164,0.009209275245666504,-0.014069676399230957,-0.029820561408996582
EUR/USD,2021-10-22,1.6679984705535362,False,0.0058269500732421875,-0.006998896598815918,-0.025692343711853027,-0.02911972999572754
EUR/USD,2021-10-29,1.5772398663525995,False,-0.012825846672058105,-0.02327895164489746,-0.047397732734680176,-0.035627126693725586
EUR/USD,2021-11-05,1.5633605552673855,False,-0.010453104972839355,-0.01869344711303711,-0.02491438388824463,-0.023032188415527344
EUR/USD,2021-11-12,1.4948152214342396,False,-0.008240342140197754,-0.024118781089782715,-0.015750885009765625,-0.015393733978271484
EUR/USD,2021-11-19,1.5509434248313558,False,-0.01587843894958496,-0.0062209367752075195,-0.0034273862838745117,0.00887000560760498
EUR/USD,2021-11-26,1.745001599323582,False,0.009657502174377441,0.00836789608001709,0.01177060604095459,0.010412216186523438
EUR/USD,2021-12-03,1.8300049012558026,False,-0.0012896060943603516,0.002793550491333008,0.0018821954727172852,-0.015917658805847168
EUR/USD,2021-12-10,1.616357594414614,False,0.004083156585693359,0.0034027099609375,0.0003571510314941406,0.014244914054870605
EUR/USD,2021-12-17,1.4418142552346997,False,-0.0006804466247558594,-0.0009113550186157227,0.012297391891479492,0.008138418197631836
EUR/USD,2021-12-24,1.6618886360198177,False,-0.00023090839385986328,-0.0030455589294433594,-0.0013583898544311523,0.0039141178131103516
EUR/USD,2021-12-31,1.724852296932493,False,-0.002814650535583496,0.013208746910095215,-0.017799854278564453,-0.01343381404876709
EUR/USD,2022-01-07,1.8058464562545482,False,0.01602339744567871,0.001687169075012207,0.013887763023376465,-0.023003697395324707
EUR/USD,2022-01-14,1.6518036804537706,False,-0.014336228370666504,-0.031008601188659668,-0.004158973693847656,-0.04431712627410889
EUR/USD,2022-01-21,1.3648550153243086,False,-0.016672372817993164,0.012200593948364258,0.005272507667541504,-0.02142345905303955
EUR/USD,2022-01-28,1.3148857830995304,False,0.028872966766357422,0.02684962749481201,0.004366040229797363,-0.01374506950378418
USD/JPY,2007-09-07,0.8591821123277039,True,1.8700027465820312,2.0900039672851562,3.4899978637695312,1.3300018310546875
USD/JPY,2007-09-14,1.1107780222799473,True,0.220001220703125,-0.5200042724609375,2.3299942016601562,-4.599998474121094
USD/JPY,2007-09-21,0.5773914717666809,True,-0.7400054931640625,1.399993896484375,-0.9200057983398438,-4.5
USD/JPY,2007-09-28,0.9474951006084424,True,2.1399993896484375,2.8499984741210938,-0.529998779296875,-6.6199951171875
