source,,pair,publication_date,z,trend,widening,fwd_ret_1w,fwd_ret_2w,fwd_ret_4w,fwd_ret_8w
policy_rate,19827,GBP/CHF,2010-06-25,-0.9219155668988926,0.032433500000000004,False,-0.0307999849319458,-0.05339992046356201,-0.01810002326965332,-0.03750002384185791
policy_rate,19828,GBP/CHF,2010-07-02,-0.9085770730459316,0.032833500000000015,False,-0.02259993553161621,-0.007500052452087402,0.017400026321411133,-0.025499939918518066
policy_rate,19829,GBP/CHF,2010-07-09,-0.9258931511408587,-0.005063022727272659,True,0.015099883079528809,0.03529989719390869,0.06979990005493164,-0.033100008964538574
policy_rate,19830,GBP/CHF,2010-07-16,-0.9132111044913471,-0.00226302272727269,True,0.020200014114379883,0.024900078773498535,0.028600096702575684,-0.04179990291595459
policy_rate,19831,GBP/CHF,2010-07-23,-0.9012755974270988,-0.0065630227272726605,True,0.004700064659118652,0.03450000286102295,-0.01940000057220459,-0.04089999198913574
policy_rate,19832,GBP/CHF,2010-07-30,-0.8884985851754073,-0.007263022727272694,True,0.029799938201904297,0.0037000179290771484,-0.0428999662399292,-0.08740007877349854
policy_rate,19833,GBP/CHF,2010-08-06,-0.9299318432813811,-0.09840769047619002,True,-0.02609992027282715,-0.05390000343322754,-0.10289990901947021,-0.11609995365142822
policy_rate,19834,GBP/CHF,2010-08-13,-0.9190411906955499,-0.08820769047618993,True,-0.02780008316040039,-0.04659998416900635,-0.07039999961853027,-0.10280001163482666
policy_rate,19835,GBP/CHF,2010-08-20,-0.9067176876908929,-0.09230769047618997,True,-0.018799901008605957,-0.048999905586242676,-0.021499991416931152,-0.08299994468688965
policy_rate,19836,GBP/CHF,2010-08-27,-0.8915034325020369,-0.08130769047619002,True,-0.03020000457763672,-0.023800015449523926,-0.044500112533569336,-0.069100022315979
policy_rate,19837,GBP/CHF,2010-09-03,-0.8795122390846927,-0.08080769047619002,True,0.006399989128112793,0.027499914169311523,-0.013200044631958008,0.0020999908447265625
policy_rate,19838,GBP/CHF,2010-09-10,-0.8861680736653184,-0.11255960000000004,True,0.02109992504119873,-0.02070009708404541,-0.03240001201629639,-0.006700038909912109
policy_rate,19839,GBP/CHF,2010-09-17,-0.8690975212534126,-0.10585959999999994,True,-0.04180002212524414,-0.04069995880126953,-0.061499953269958496,-0.014799952507019043
policy_rate,19840,GBP/CHF,2010-09-24,-0.8601942807639226,-0.10755960000000003,True,0.0011000633239746094,-0.011699914932250977,-0.024599909782409668,0.052700042724609375
